author,published_at,text,like_count,fator_ritmo,texto_limpo,valencia_zs,ativacao_zs
@afonsomiranda2174,2024-08-17T20:14:45Z,"Nossa, que saudades do Brasil. Sou dos estados unidos mas eu morei no Brasil por um ano e meio. Me apaixonei pelo país e o povo, e comecei a ouvir Natiruts, Armandinho, e os outros do reggae. Essa música me deixa feliz demais. Um grande abraço pra todos os meus amigos brasileiros. Viva Brasil, é nós 🇧🇷",3,Orgânico,nossa que saudades do brasil sou dos estados unidos mas eu morei no brasil por um ano e meio me apaixonei pelo país e o povo e comecei a ouvir natiruts armandinho e os outros do reggae essa música me deixa feliz demais um grande abraço pra todos os meus amigos brasileiros viva brasil é nós 🇧🇷,3.0,3.0
@Kimxzw,2024-12-04T15:54:14Z,"Dezembro de 2024 alguém? 2025 será um otimo ano para todos nos, muita paz e felicidade",0,Orgânico,dezembro de alguém será um otimo ano para todos nos muita paz e felicidade,3.0,1.0
@Paty052010,2023-07-18T22:00:38Z,"AMO ESSA MÚSICA ♥️♥️♥️ Obrigada minha mãe Yemanjá... Gratidão por mais uma chance de viver, juntamente com meu filho 🥹🥹🥹. SALVE minha mãe.",2,Orgânico,amo essa música ♥️♥️♥️ obrigada minha mãe yemanjá gratidão por mais uma chance de viver juntamente com meu filho 🥹🥹🥹 salve minha mãe,4.0,3.0
@Nessamondoni,2010-11-18T17:15:02Z,"essa musica eeu canto pra minha afilhada, eé linda demaais  *-* .....",0,Orgânico,essa musica eeu canto pra minha afilhada eé linda demaais,3.0,3.0
@andressacarolinne4886,2022-03-25T21:11:33Z,Eu amo,0,Orgânico,eu amo,3.0,3.0
@janikeltonsoares6852,2022-12-31T23:11:14Z,"31/12/2022,estou aqui mais uma vez escutando essa música com uma vibe ótima e cheias de energia positivas.",6,Orgânico,estou aqui mais uma vez escutando essa música com uma vibe ótima e cheias de energia positivas,3.0,3.0
@amohigienizar2418,2021-11-28T13:35:14Z,"Passa se anos ! Essa melodia encanta nossos ouvidos !!! 28.11.2021. Não te ouro , não tem ostentação mas tem competência. Eu quero ser feliz também",1,Orgânico,passa se anos essa melodia encanta nossos ouvidos não te ouro não tem ostentação mas tem competência eu quero ser feliz também,4.0,2.0
@mateusgabriel9789,2020-03-18T09:16:47Z,"Amo vcs tudãoooo😘
2020",0,Orgânico,amo vcs tudãoooo😘,3.0,3.0
@thamirisribeiro5504,2015-03-25T21:27:29Z,AMO ♥,0,Orgânico,amo ♥,3.0,3.0
@carlosalberto7503,2022-05-01T22:40:40Z,Música q traz paz ☮️ ouvindo em 2022 mais alguém??,2,Orgânico,música q traz paz ☮️ ouvindo em mais alguém,3.0,1.0
@sephirothpsi,2014-05-24T01:32:45Z,é a mais bonita joia perfeita gota cristalina,0,Orgânico,é a mais bonita joia perfeita gota cristalina,4.0,3.0
@clarasilva6945,2023-02-07T17:51:08Z,"""Quero ser feliz também,  navegar nas águas  do teu mar""  que delicia  de música  mds",6,Orgânico,quero ser feliz também navegar nas águas do teu mar que delicia de música mds,3.0,3.0
@leonardofata,2019-05-11T08:35:40Z,Quem disse que o Brasil só tem músicas ruins? Meus ouvidos agradecem por essa vibe meus amigos!!,6,Orgânico,quem disse que o brasil só tem músicas ruins meus ouvidos agradecem por essa vibe meus amigos,4.0,3.0
@dayanefaustino6465,2019-04-07T18:52:00Z,Amo essa musica lembra muitas amigos e parentes que se foram,0,Orgânico,amo essa musica lembra muitas amigos e parentes que se foram,3.0,3.0
@yasminmarinho6663,2021-10-05T20:07:40Z,"Desde de nova quando eu tô triste escuto esse som.. Nesse momento c 21 anos, f1 na praia c meu melhor amigo e continuando sentir a msm vibe dessa música, é surreal!",1,Orgânico,desde de nova quando eu tô triste escuto esse som nesse momento c anos f na praia c meu melhor amigo e continuando sentir a msm vibe dessa música é surreal,1.0,3.0
@edsondonizete746,2020-11-22T03:35:17Z,"Pra ser Homem, tem que ter a grandeza de um menino !  Amei👏👏👏👏",0,Orgânico,pra ser homem tem que ter a grandeza de um menino amei👏👏👏👏,3.0,3.0
@ThePorcelainBliss,2016-02-29T00:09:44Z,Que saudade da época de lançamento dessa música! Minha adolescência!,0,Orgânico,que saudade da época de lançamento dessa música minha adolescência,3.0,3.0
@andressasousa2418,2024-07-17T22:09:26Z,Essa música dediquei ao meu primeiro amor e essa é a primeira vez que tô ouvindo depois de 10 meses sem meu Gabriel. ❤️‍🩹😔,0,Orgânico,essa música dediquei ao meu primeiro amor e essa é a primeira vez que tô ouvindo depois de meses sem meu gabriel ❤️‍🩹😔,3.0,3.0
@LuizOtavio-xj6ud,2021-04-03T02:29:17Z,"Isabela essa música é um brinde a mais uma vitória nossa, eu dedico essa música a você, quando você ver lembre-se eu a amo! ❤",0,Orgânico,isabela essa música é um brinde a mais uma vitória nossa eu dedico essa música a você quando você ver lembrese eu a amo ❤,4.0,3.0
@junior7915,2020-07-18T12:47:29Z,"São  Luís  a Jamaica  brasileira,  Saudades de minha terrinha linda",24,Orgânico,são luís a jamaica brasileira saudades de minha terrinha linda,3.0,3.0
@MrRodrigoprf,2022-09-09T18:05:37Z,Setembro de 2022 e continua plena e linda!✌,0,Orgânico,setembro de e continua plena e linda✌,3.0,1.0
@IsaiasSantos-cv4cq,2024-02-10T04:03:27Z,Essa música traz uma paz inexplicável 💫,5,Orgânico,essa música traz uma paz inexplicável 💫,4.0,0.0
@diariodagarotaofc3769,2020-06-28T12:46:41Z,Amo o Toni garrido gente ❣😍😍😍😍😍😍❣ amo cidade negra 😍😍😍😍❣,1,Orgânico,amo o toni garrido gente ❣😍😍😍😍😍😍❣ amo cidade negra 😍😍😍😍❣,3.0,3.0
@cuecadepau1,2020-11-20T23:33:54Z,Fico pensando como a grande mídia deixa grandes bandas e cantores sumir da tv.! Viva o YouTube pq são essas música que meu filho de 6 anos canta .,1,Orgânico,fico pensando como a grande mídia deixa grandes bandas e cantores sumir da tv viva o youtube pq são essas música que meu filho de anos canta,4.0,3.0
@orianepedreira9596,2020-10-23T11:38:50Z,"Mano essa música, traz uma tranquilidade, e vontade de dormir vendo as estrelas 😻",0,Orgânico,mano essa música traz uma tranquilidade e vontade de dormir vendo as estrelas 😻,3.0,1.0
@fabianosimensato1634,2020-08-08T00:58:19Z,"Este ritmo, letra, e voz retratam bem o lindo Brasil que temos da diversidade cultural, eu amo🤪☺",5,Orgânico,este ritmo letra e voz retratam bem o lindo brasil que temos da diversidade cultural eu amo🤪☺,4.0,3.0
@ritagalvao1781,2020-07-11T10:27:45Z,"Perfeita a melodia , o ritmo somado a voz dele fazer vou uma música deliciosa de ouvir",1,Orgânico,perfeita a melodia o ritmo somado a voz dele fazer vou uma música deliciosa de ouvir,4.0,3.0
@isadorabonattocason9002,2017-11-13T23:40:54Z,"Essa musica me define,simplesmente a amo!",4,Orgânico,essa musica me definesimplesmente a amo,4.0,3.0
@pichulonco7229,2023-08-20T22:01:32Z,"no conocia su trabajo, gracias a su union con Angra lo conozco, muy buena musica, musica linda, felicitaciones",0,Orgânico,no conocia su trabajo gracias a su union con angra lo conozco muy buena musica musica linda felicitaciones,4.0,3.0
@dani.c7380,2023-01-23T02:35:40Z,A vista mais bonita do RJ na minha opinião e ouvindo Natiruts enche as pessoas de paz!,0,Orgânico,a vista mais bonita do rj na minha opinião e ouvindo natiruts enche as pessoas de paz,4.0,0.0
@ricardinhodj39dinhodj86,2025-02-04T09:24:52Z,Musicaoooooo dos caras ❤💙letra linda parabéns Natiruts ❤,0,Orgânico,musicaoooooo dos caras ❤💙letra linda parabéns natiruts ❤,3.0,3.0
@Jussara9943,2012-07-14T01:12:50Z,"Eu adoro esta musica, toca o coração...

",0,Orgânico,eu adoro esta musica toca o coração,3.0,3.0
@raimundoalves985,2021-06-06T10:46:40Z,"Uma lição pra quem gosta sempre de estar em guerra, paz tudo de bom, afinal DEUS não nos ensinou a fazer guerra é sim amarmos uns aos outros!!!",3,Orgânico,uma lição pra quem gosta sempre de estar em guerra paz tudo de bom afinal deus não nos ensinou a fazer guerra é sim amarmos uns aos outros,3.0,3.0
@ChampionsApocalipse,2020-10-30T13:42:21Z,Linda essa musica,0,Orgânico,linda essa musica,3.0,4.0
@no-hqmangas60,2022-09-14T17:58:39Z,O ruim dessa música é que ela acaba,1,Orgânico,o ruim dessa música é que ela acaba,1.0,3.0
@vivianlopo6392,2022-11-12T02:13:00Z,Canção maravilhosa.Amei.🌞🌞🥰❤️👏👏,0,Orgânico,canção maravilhosaamei🌞🌞🥰❤️👏👏,3.0,3.0
@globo9654,2014-08-22T23:49:56Z,Amo essa musica. É perfeita!,0,Orgânico,amo essa musica é perfeita,3.0,3.0
@ricardodacosta6975,2021-12-26T17:22:40Z,Eu e minha esposa Ricardo e Beth maravilhosa essa canção,4,Orgânico,eu e minha esposa ricardo e beth maravilhosa essa canção,3.0,4.0
@ninasilvateixeirachagas7497,2022-07-26T20:58:42Z,Muito linda 🇧🇷,0,Orgânico,muito linda 🇧🇷,3.0,3.0
@iazando0825,2020-09-06T23:27:19Z,Tava trizte e vim assistir essa música maravilhosa que deixa qualquer um fiz 😊,0,Orgânico,tava trizte e vim assistir essa música maravilhosa que deixa qualquer um fiz 😊,3.0,3.0
@monicaalves2065,2020-02-10T23:45:40Z,Perfeita🌻,0,Orgânico,perfeita🌻,,
@regicarlos8846,2024-06-16T12:24:54Z,Alguém ouvindo essa pedrada em 2024 🎶,6,Orgânico,alguém ouvindo essa pedrada em 🎶,3.0,3.0
@barceloscely9052,2020-10-05T13:07:17Z,Os anos passam e eles nunca perdem essa energia maravilhosa ❤️❤️❤️,0,Orgânico,os anos passam e eles nunca perdem essa energia maravilhosa ❤️❤️❤️,3.0,3.0
@gutty155,2013-05-19T21:45:55Z,"É verdade, entro no youtube procurando musicas novas, mais acabo voltando nas antigas rsrs... Bons tempos !!",0,Orgânico,é verdade entro no youtube procurando musicas novas mais acabo voltando nas antigas rsrs bons tempos,3.0,3.0
@daianeandrade8115,2020-10-26T20:26:44Z,música top,0,Orgânico,música top,4.0,4.0
@lfa743,2025-01-04T22:24:54Z,"Alguém em 2025 ? Kkkkk show 
Feliz ano novo 🙏🤙😀",3,Orgânico,alguém em kkkkk show feliz ano novo 🙏🤙😀,3.0,3.0
@arthurmartins6824,2023-07-26T18:43:13Z,Imagina a paz lá em cima no morro ouvindo isso,3,Orgânico,imagina a paz lá em cima no morro ouvindo isso,3.0,1.0
@filipekings10,2017-10-04T15:51:51Z,"Ouvia essas músicas na adolescência. Nada de rabetão, meu pau te ama, poxa crush. A adolescência atual( sem generalizar pq tem opção ) vive num período de podridão musical. Ruim porque a maioria escolhe ouvir esses lixos atuais e não aproveitam a grande diversidade de músicas de qualidade.",1,Orgânico,ouvia essas músicas na adolescência nada de rabetão meu pau te ama poxa crush a adolescência atual sem generalizar pq tem opção vive num período de podridão musical ruim porque a maioria escolhe ouvir esses lixos atuais e não aproveitam a grande diversidade de músicas de qualidade,1.0,3.0
@williammelo9134,2024-05-17T14:34:53Z,"Tempo bom em que essa música passava no top 10 da mix tv, chegava em casa depois da aula, e escutava ❤",0,Orgânico,tempo bom em que essa música passava no top da mix tv chegava em casa depois da aula e escutava ❤,4.0,3.0
@nayannesantos183,2021-02-14T21:46:00Z,"Eu amo natiruts 
Minha playlist favorita 🦋",0,Orgânico,eu amo natiruts minha playlist favorita 🦋,4.0,3.0
@mrvector4351,2022-02-27T21:34:33Z,"Amo el reggae de brasil, hace años que escucho varios artistas de ese hermoso país, saludos desde argentina ❤",22,Orgânico,amo el reggae de brasil hace años que escucho varios artistas de ese hermoso país saludos desde argentina ❤,3.0,3.0
@Rosemarirafa,2010-08-16T15:34:47Z,"essa é demais,canto sempre pra minha princesinha,te amo filha♥",0,Orgânico,essa é demaiscanto sempre pra minha princesinhate amo filha♥,3.0,3.0
@pedromendes3204,2022-04-20T08:22:57Z,"2022 quem tá escutando essa brilhante de música,
 quero ser feliz também . 5:22 da manhã 🌎🗯️😁🧭🤦",1,Orgânico,quem tá escutando essa brilhante de música quero ser feliz também da manhã 🌎🗯️😁🧭🤦,3.0,3.0
@lucasscandurra3228,2021-11-04T17:11:46Z,Eu gosto muito dessa musica,0,Orgânico,eu gosto muito dessa musica,3.0,3.0
@marcosdias3568,2023-11-15T14:07:42Z,"❤❤❤eu amo, me lembra a praia",3,Orgânico,❤❤❤eu amo me lembra a praia,3.0,3.0
@cidacastelhano,2016-03-31T22:27:30Z,Linda musica,0,Orgânico,linda musica,3.0,3.0
@cleristonandrade9908,2021-01-28T01:42:29Z,amo essa música 💝 melhor das melhores,0,Orgânico,amo essa música 💝 melhor das melhores,3.0,3.0
@thiagothiagao649,2025-03-19T21:49:15Z,Essa para vc linda te amo,0,Orgânico,essa para vc linda te amo,3.0,3.0
@capitanlepra22,2010-10-08T02:39:26Z,"MARADONA ES MAS GRANDE QUE PELE!!!!!!!!!!

EN ROSARIO MANDA NEWELLS!! =)",0,Orgânico,maradona es mas grande que pele en rosario manda newells,3.0,3.0
@tudomistobr,2023-11-03T18:40:18Z,Muito linda essa canção dessa banda do Brasil nasci na Holanda vim mora no Brasil com 5 anos aos 13 voltei pra Holanda,1,Orgânico,muito linda essa canção dessa banda do brasil nasci na holanda vim mora no brasil com anos aos voltei pra holanda,4.0,3.0
@margaridaoliveira9349,2024-12-03T12:50:03Z,"Está é a música q eu canto até hj,pra minha querida filha Bianca Oliveira Rodrigues da Silva Tranim Capelete,que foi morar na eternidade ,deixa saudades ,mas me lembro dela com MT amor e carinho e  desejo MT Paz e Luz onde ela está.  Amém ❤!!!❤❤😢",0,Orgânico,está é a música q eu canto até hjpra minha querida filha bianca oliveira rodrigues da silva tranim capeleteque foi morar na eternidade deixa saudades mas me lembro dela com mt amor e carinho e desejo mt paz e luz onde ela está amém ❤❤❤😢,1.0,3.0
@LucianaBerbiCiaBerbi,2020-11-27T01:12:36Z,Essa é a música mais linda do mundo! Toda vez que vou a Fernando de Noronha é a minha música para viver aquele lugar...,0,Orgânico,essa é a música mais linda do mundo toda vez que vou a fernando de noronha é a minha música para viver aquele lugar,4.0,2.0
@DianeCostaPower,2013-06-09T02:20:16Z,"Um anjo caiu do céu ,que trouxe pra mim, é a mais bonita,a joia perfeita...",0,Orgânico,um anjo caiu do céu que trouxe pra mim é a mais bonitaa joia perfeita,4.0,3.0
@danielaaparecidaalves4466,2025-03-17T09:52:10Z,Que bom que existem músicas atemporais como essa. Linda música que entrega significados diversos. 😍😍😍🥰🥰👏👏👏,0,Orgânico,que bom que existem músicas atemporais como essa linda música que entrega significados diversos 😍😍😍🥰🥰👏👏👏,3.0,2.0
@GabrielSantos-nv8gh,2022-10-29T21:52:32Z,Eu estou ouvindo está linda canção,0,Orgânico,eu estou ouvindo está linda canção,3.0,3.0
@malia245,2020-07-11T14:50:27Z,Essa música é maravilhosa kkk alguem mais em 2020?,53,Orgânico,essa música é maravilhosa kkk alguem mais em,3.0,3.0
@alvinofrazao2175,2021-02-13T19:23:27Z,Grande tribo de jha,1,Orgânico,grande tribo de jha,4.0,4.0
@mhasilva5709,2020-07-03T19:01:21Z,"Cidade Negra é o exemplo de banda que pode se passar 2000 anos, sempre serão lembrados, amo todas as músicas deles!",1,Orgânico,cidade negra é o exemplo de banda que pode se passar anos sempre serão lembrados amo todas as músicas deles,4.0,3.0
@janainasantos557,2023-05-02T18:53:58Z,Linda esta música ❤,2,Orgânico,linda esta música ❤,3.0,3.0
@EdneuzaGomesLimaSantana,2025-03-30T15:50:16Z,Amo cidade negra fã fã,0,Orgânico,amo cidade negra fã fã,3.0,3.0
@anamargaridas.santos6861,2020-09-24T16:22:04Z,³¹ dias de saudade,1,Orgânico,³¹ dias de saudade,3.0,3.0
@Jorgemarcolinomonteiro,2024-07-09T18:58:57Z,"Tirando a banda do boby Marley 
A segunda é essa do Tony garrido  um grande cantor e uma excelente banda parabéns",0,Orgânico,tirando a banda do boby marley a segunda é essa do tony garrido um grande cantor e uma excelente banda parabéns,3.0,3.0
@barbaraandrade9907,2015-11-22T16:27:59Z,👼👼👼👼 do céu que trouxe pra mim e a mais bonita a jóia perfeita 🎶🎶🎶,0,Orgânico,👼👼👼👼 do céu que trouxe pra mim e a mais bonita a jóia perfeita 🎶🎶🎶,4.0,3.0
@lucianocorreia3457,2021-08-23T20:04:08Z,AMO  TO  VICIADO,3,Orgânico,amo to viciado,4.0,3.0
@thacysousa5388,2016-07-12T23:08:35Z,Vibe perfeita! ❤,0,Orgânico,vibe perfeita ❤,3.0,3.0
@cardosodanuska,2015-10-10T14:07:54Z,pra dias triste para dias alegre,0,Orgânico,pra dias triste para dias alegre,3.0,2.0
@nilzaneves1956,2020-07-10T21:39:39Z,Essa música linda traz paz,0,Orgânico,essa música linda traz paz,3.0,1.0
@hermesrenatoserra6646,2024-11-22T12:24:42Z,"Não sei como essa banda não faz sucesso atualmente, as letras são incríveis, a voz, a melodia, tudo é lindo, uma verdadeira poesia que entra suave nos ouvidos, na alma e no coração. Essa música e outras músicas como A Estrada, Firmamento entre outras são hinos eternos.",0,Orgânico,não sei como essa banda não faz sucesso atualmente as letras são incríveis a voz a melodia tudo é lindo uma verdadeira poesia que entra suave nos ouvidos na alma e no coração essa música e outras músicas como a estrada firmamento entre outras são hinos eternos,4.0,2.0
@claudioluis5166,2021-09-18T00:32:25Z,"Sente a vibe.. agora nesse exato momento estou de frente para o mar, tomando um vinho 🍷escutando essa linda canção 🙌🙌",5,Orgânico,sente a vibe agora nesse exato momento estou de frente para o mar tomando um vinho 🍷escutando essa linda canção 🙌🙌,3.0,3.0
@eloisavitoria4613,2021-01-11T05:18:39Z,Quero ser feliz tbm🎼🎼,0,Orgânico,quero ser feliz tbm🎼🎼,3.0,3.0
@mateusflap1,2011-04-23T21:02:17Z,vibe positiva demais *-*,0,Orgânico,vibe positiva demais,4.0,3.0
@vivisnascimento,2012-11-10T16:27:46Z,"uahuahuaha ""Mim"" é indío Wagner .. locução correta é ""EU"".. Mas concordo essa é perfeitinha  na composição.. no timbre.. na paz que transmite... Bjs",0,Orgânico,uahuahuaha mim é indío wagner locução correta é eu mas concordo essa é perfeitinha na composição no timbre na paz que transmite bjs,4.0,0.0
