author,published_at,text,like_count,contexto,texto_limpo,texto_processado
@lennalvess,2021-05-08T23:32:33Z,"Minha análise

Estar com quem te inspira confiança é o mesmo que estar em casa e poder deitar na sala em um sofá confortável sob o colo desse alguém. 
É estar numa floresta escura e fria e ainda assim encontrar alento, respiração e calor 
É estar em meio ao perigo e se sentir seguro (a), estar parado de frente pro mar e sentir o sol bater reflexo indo embora para ilumimar o outro lado do mundo. 
Estar aqui por alguém e receber o mesmo sentimento em troca é impagável, e O QUE ESSA CANÇÃO quer transmitir é que não existe nenhum lugar, independente de como ele seja (bom ou ruim) que não seja algo surreal por estar com a pessoa que se ama, não INTERESSA o lugar pq aquela pessoa é o seu LAR entendem?
Quando alguém que você ama é o seu LAR, qqr lugar é o seu lugar!

Amem, e encontrem seus lares para serem felizes em qualquer lugar que esse mundo possa oferecer! 

Beijos! ❤🙏",89,musica_triste2,minha análise estar com quem te inspira confiança é o mesmo que estar em casa e poder deitar na sala em um sofá confortável sob o colo desse alguém é estar numa floresta escura e fria e ainda assim encontrar alento respiração e calor é estar em meio ao perigo e se sentir seguro a estar parado de frente pro mar e sentir o sol bater reflexo indo embora para ilumimar o outro lado do mundo estar aqui por alguém e receber o mesmo sentimento em troca é impagável e o que essa canção quer transmitir é que não existe nenhum lugar independente de como ele seja bom ou ruim que não seja algo surreal por estar com a pessoa que se ama não interessa o lugar pq aquela pessoa é o seu lar entendem quando alguém que você ama é o seu lar qqr lugar é o seu lugar amem e encontrem seus lares para serem felizes em qualquer lugar que esse mundo possa oferecer beijos ❤🙏,análise inspira confiança casa poder deitar sala sofá confortável sob colo desse alguém floresta escura fria assim encontrar alento respiração calor meio perigo sentir seguro parado frente pro sentir sol bater reflexo indo embora ilumimar outro lado mundo alguém receber sentimento troca impagável canção transmitir existe nenhum lugar independente bom ruim algo surreal pessoa ama interessa lugar pq pessoa lar entendem alguém ama lar qqr lugar lugar amem encontrem lares serem felizes qualquer lugar mundo possa oferecer beijos ❤🙏
@jorasiafernandes4107,2021-05-08T22:01:53Z,P£g@ndo à £$TR@DA ao SOM d£$$@ canção M@GNIFIC@!!!♡♤☆💃💪❤🐎,1,musica_triste2,p£g à £tr ao som d£ canção m♡♤☆💃💪❤🐎,p£g £tr d£ canção m♡♤☆💃💪❤🐎
@Mikaa_Liz,2021-05-08T18:59:45Z,LA LA LA LA  ME LEVA PARA CASA.....🎶💔,0,musica_triste2,la la la la me leva para casa🎶💔,la la la la leva casa🎶💔
@doroteiasambo2596,2021-05-08T18:27:03Z,Nunca ouvi😂,0,musica_triste2,nunca ouvi😂,nunca ouvi😂
@ella4104,2021-05-08T17:54:47Z,Eu sempre penso no Hyunjin quando ouso essa música..,1,musica_triste2,eu sempre penso no hyunjin quando ouso essa música,penso hyunjin ouso
@juliobruno1616,2021-05-08T17:42:02Z,Nunca ouvi,0,musica_triste2,nunca ouvi,nunca ouvi
@celinaramos9052,2021-05-08T13:49:07Z,Como se chama a música?,0,musica_triste2,como se chama a música,chama
@wefeelinloveinaugust193,2021-05-08T05:14:07Z,"Lembro de um garoto quando ouço essa música, talvez seja pq eu nunca vi ele, mas fiquei depressiva depois que ele parou de conversar comigo. 
Só sei que ele mora no RJ, só ouvi a voz dele, e só sei seu primeiro nome...

Trouxa? Sim. Mas foi a única pessoa que eu realmente nutri sentimentos profundos e fortes, sem nunca ter visto seu rosto.",1,musica_triste2,lembro de um garoto quando ouço essa música talvez seja pq eu nunca vi ele mas fiquei depressiva depois que ele parou de conversar comigo só sei que ele mora no rj só ouvi a voz dele e só sei seu primeiro nome trouxa sim mas foi a única pessoa que eu realmente nutri sentimentos profundos e fortes sem nunca ter visto seu rosto,lembro garoto ouço talvez pq nunca vi fiquei depressiva parou conversar comigo sei mora rj ouvi voz sei primeiro nome trouxa sim única pessoa realmente nutri sentimentos profundos fortes nunca visto rosto
@luanakelly3990,2021-05-08T04:12:55Z,Escutei no série Glee ❤️,1,musica_triste2,escutei no série glee ❤️,escutei série glee ❤️
@JoaoVitor-hg6ke,2021-05-08T00:33:39Z,"Nunca ouvi essa porra, porque me recomendastes YouTube..",0,musica_triste2,nunca ouvi essa porra porque me recomendastes youtube,nunca ouvi porra porque recomendastes youtube
@anonimahere2512,2021-05-07T20:59:43Z,"Essa Música Me Leva Para Um Lugar De Paz,Mas Eu Não Sei Onde,Perece que Minha Memória Foi Completamente Acabada e Está Voltando Aos Poucos 😪❤️",4,musica_triste2,essa música me leva para um lugar de pazmas eu não sei ondeperece que minha memória foi completamente acabada e está voltando aos poucos 😪❤️,leva lugar pazmas sei ondeperece memória completamente acabada voltando poucos 😪❤️
@panter_joker1573,2021-05-07T20:38:43Z,Qual o nome da musica 👁👄👁,1,musica_triste2,qual o nome da musica 👁👄👁,nome musica 👁👄👁
@taina1457,2021-05-07T20:13:29Z,"Essa música me trás tristeza , alegria  e  nostalgia  , faz eu me lembrar de quando eu era pequena e  que o tempo passou tão rápido kkkkkkkkk quando eu escuto essa música só consigo imaginar um pôr  do sol  mas com um tempinho frio ;-;",3,musica_triste2,essa música me trás tristeza alegria e nostalgia faz eu me lembrar de quando eu era pequena e que o tempo passou tão rápido kkkkkkkkk quando eu escuto essa música só consigo imaginar um pôr do sol mas com um tempinho frio,trás tristeza alegria nostalgia lembrar pequena tempo passou rápido kkkkkkkkk escuto consigo imaginar pôr sol tempinho frio
@taina1457,2021-05-07T20:11:47Z,O nome é HOME,0,musica_triste2,o nome é home,nome
@anakkjk,2021-05-07T18:45:29Z,"Essa música me traz uma sensação de momentos mágicos, alegres e especiais que passei ao lado de uma pessoa amada....",3,musica_triste2,essa música me traz uma sensação de momentos mágicos alegres e especiais que passei ao lado de uma pessoa amada,traz sensação momentos mágicos alegres especiais passei lado pessoa amada
@suhrodrigues3185,2021-05-07T18:02:55Z,🙌😍 essa música trás uma vibe e tanto,0,musica_triste2,🙌😍 essa música trás uma vibe e tanto,🙌😍 trás vibe tanto
@user-gz2qf4is7u,2021-05-07T16:18:01Z,Quando eu ouso essa música eu lembro da minha DR,1,musica_triste2,quando eu ouso essa música eu lembro da minha dr,ouso lembro dr
@anaraqueldapaixarodrigues995,2021-05-07T14:16:48Z,"Essa música desperta um sentimento incomum, faz qualquer pessoa se sentir especial.
Minha opinião",9,musica_triste2,essa música desperta um sentimento incomum faz qualquer pessoa se sentir especial minha opinião,desperta sentimento incomum qualquer pessoa sentir especial opinião
@kauanysilvajandre3217,2021-05-07T14:06:14Z,"Toda vez que escuto essa música ela me leva de volta pro passado , e isso me traz uma dor tão grande . Eu cresci no interior , lugar que mais parecia um conto de fadas , era mágico sempre estava com meus avós e meus primos . Minha avó sempre teve uma certa dificuldade pra alembra oque tinhamos acabado de pedir a ela , e com o passar do tempo ela já não alembrava mais o meu nome , foi ai que eu vi que era grave , mais já era tarde , depois disso eu vi ela definha ensima da cama hj faz cinco meses desde que ela partiu . Oque ela tinha era quase igual a um aneurisma bem parecido com o alzheimer , não tem cura e nem tratamento , você só pode assistir a pessoa morrer , e o pior é que é  uma doença ereditaria e a probabilidade de minha Mãe tb ter é quase q 80 porcento . Resumindo a vida é uma merda e essa música me faz não esquecer disso",1,musica_triste2,toda vez que escuto essa música ela me leva de volta pro passado e isso me traz uma dor tão grande eu cresci no interior lugar que mais parecia um conto de fadas era mágico sempre estava com meus avós e meus primos minha avó sempre teve uma certa dificuldade pra alembra oque tinhamos acabado de pedir a ela e com o passar do tempo ela já não alembrava mais o meu nome foi ai que eu vi que era grave mais já era tarde depois disso eu vi ela definha ensima da cama hj faz cinco meses desde que ela partiu oque ela tinha era quase igual a um aneurisma bem parecido com o alzheimer não tem cura e nem tratamento você só pode assistir a pessoa morrer e o pior é que é uma doença ereditaria e a probabilidade de minha mãe tb ter é quase q porcento resumindo a vida é uma merda e essa música me faz não esquecer disso,toda vez escuto leva volta pro passado traz dor grande cresci interior lugar parecia conto fadas mágico avós primos avó certa dificuldade alembra oque tinhamos acabado pedir passar tempo alembrava nome ai vi grave tarde disso vi definha ensima cama hj cinco meses desde partiu oque quase igual aneurisma parecido alzheimer cura tratamento pode assistir pessoa morrer pior doença ereditaria probabilidade mãe tb quase q porcento resumindo vida merda esquecer disso
@_happy_288,2021-05-07T13:43:25Z,Eu só quis comenta memo ●-●,0,musica_triste2,eu só quis comenta memo ●●,quis comenta memo ●●
@emmysimoes2054,2021-05-07T02:28:20Z,Eu so qro ir pra minha verdadeira casa o céu.....,0,musica_triste2,eu so qro ir pra minha verdadeira casa o céu,so qro ir verdadeira casa céu
@leticiamenezes1930,2021-05-07T02:12:12Z,"""..... apenas me leve pra casa....""",0,musica_triste2,apenas me leve pra casa,apenas leve casa
@larizsa88,2021-05-07T01:13:24Z,Simplesmente nostalgia sla,1,musica_triste2,simplesmente nostalgia sla,simplesmente nostalgia sla
@alexesdeoliveirajunior5977,2021-05-07T00:54:35Z,"Nome da música: Go Solo.
Me lembra aquele filme, Por Lugares Incríveis.",54,musica_triste2,nome da música go solo me lembra aquele filme por lugares incríveis,nome go solo lembra filme lugares incríveis
@fnandxz,2021-05-06T22:09:30Z,Essa música me lembra Glee....,0,musica_triste2,essa música me lembra glee,lembra glee
@sannie4854,2021-05-06T21:57:51Z,Só eu que nunca ouvi essa música?,0,musica_triste2,só eu que nunca ouvi essa música,nunca ouvi
@karlianesantos7678,2021-05-06T21:29:13Z,Essa música ela é tão maravilhosa...🖐🏽😔♥️,0,musica_triste2,essa música ela é tão maravilhosa🖐🏽😔♥️,maravilhosa🖐🏽😔♥️
@larissa5065,2021-05-06T19:25:45Z,Eu não conheço essa MUSICAAAAAAA,0,musica_triste2,eu não conheço essa musicaaaaaaa,conheço musicaaaaaaa
@luanaoliveira3909,2021-05-06T18:40:10Z,Essa música vou deixar a Jesus ❤️✨,0,musica_triste2,essa música vou deixar a jesus ❤️✨,deixar jesus ❤️✨
@ninguem5344,2021-05-06T18:29:15Z,Paz:),1,musica_triste2,paz,paz
@Ana-zx8hb,2021-05-06T13:41:12Z,Essa música me lembra os pov's do ttk ;-;,0,musica_triste2,essa música me lembra os povs do ttk,lembra povs ttk
@bibis36,2021-05-06T06:25:50Z,"Eu escutei ela em glee, antes dela estorar no tik tok e sempre foi umas das minhas favoritas ♥️",0,musica_triste2,eu escutei ela em glee antes dela estorar no tik tok e sempre foi umas das minhas favoritas ♥️,escutei glee antes estorar tik tok umas favoritas ♥️
@thamymagalhaes4332,2021-05-06T02:36:49Z,"Minha música favorita sem pensar duas vezes,me trás sentimentos que é difícil de explicar,é algo bom e triste ao mesmo tempo,ela me faz pensar que eu não tô aproveitando minha vida,e ela tem razão,eu não estou aproveitando ela!
Minha existência se resume a ficar andando pela minha casa e quarto.",2,musica_triste2,minha música favorita sem pensar duas vezesme trás sentimentos que é difícil de explicaré algo bom e triste ao mesmo tempoela me faz pensar que eu não tô aproveitando minha vidae ela tem razãoeu não estou aproveitando ela minha existência se resume a ficar andando pela minha casa e quarto,favorita pensar duas vezesme trás sentimentos difícil explicaré algo bom triste tempoela pensar tô aproveitando vidae razãoeu aproveitando existência resume ficar andando casa quarto
@camile3982,2021-05-06T00:18:37Z,Isso me lembra um campo com cor e vida com borboletas e flores quando eu estou escutando essa musica no telhado da minha casa espero um dia encontrar esse lugar,0,musica_triste2,isso me lembra um campo com cor e vida com borboletas e flores quando eu estou escutando essa musica no telhado da minha casa espero um dia encontrar esse lugar,lembra campo cor vida borboletas flores escutando musica telhado casa espero encontrar lugar
@estrelinhaestrelado,2021-05-05T23:59:31Z,"""Me leve para casa"" 
Já já estou na minha...
Minha realidade desejada

                Me esperem em casa....",0,musica_triste2,me leve para casa já já estou na minha minha realidade desejada me esperem em casa,leve casa realidade desejada esperem casa
@canaldemila9795,2021-05-05T22:24:52Z,Alguém ai....nesse momento?,1,musica_triste2,alguém ainesse momento,alguém ainesse momento
@camilamxn8924,2021-05-05T19:36:58Z,Qual e o nome dessa musicaaa,0,musica_triste2,qual e o nome dessa musicaaa,nome dessa musicaaa
@gabrielafeitosa8383,2021-05-05T18:10:52Z,"É sobre um lugar que nunca estive...Mas de alguma forma mágica,me sinto em casa💫🌅",14,musica_triste2,é sobre um lugar que nunca estivemas de alguma forma mágicame sinto em casa💫🌅,sobre lugar nunca estivemas alguma forma mágicame sinto casa💫🌅
@darkany752,2021-05-05T16:14:12Z,"Essa música eu escuto todo dia 
Aí eu vi aqui,quando entrei no YouTube, já conheci vendo sem ter começado a escutar",1,musica_triste2,essa música eu escuto todo dia aí eu vi aquiquando entrei no youtube já conheci vendo sem ter começado a escutar,escuto todo aí vi aquiquando entrei youtube conheci vendo começado escutar
@manup7647,2021-05-05T15:38:19Z,"Todo mundo falando coisas bonitas e eu aq que toda vez q eu ouço essa música, eu me lembro de povsKKKKK",85,musica_triste2,todo mundo falando coisas bonitas e eu aq que toda vez q eu ouço essa música eu me lembro de povskkkkk,todo mundo falando coisas bonitas aq toda vez q ouço lembro povskkkkk
@aninhamoana5710,2021-05-05T15:11:42Z,Aff essa música já me fez chorar tanto.,0,musica_triste2,aff essa música já me fez chorar tanto,aff fez chorar tanto
@esposadoyoongi747,2021-05-05T11:34:43Z,"capa : ""menina eu nunca amei alguem como eu amo vc ""
 eu sabendo a música completa d sendo viciada: ""oh homeee""",2,musica_triste2,capa menina eu nunca amei alguem como eu amo vc eu sabendo a música completa d sendo viciada oh homeee,capa menina nunca amei alguem amo sabendo completa d sendo viciada oh homeee
@marsbzny,2021-05-05T11:20:57Z,"Eu lembro do meu melhor amigo quando escuto essa música, ele já dedicou ela pra mim...",3,musica_triste2,eu lembro do meu melhor amigo quando escuto essa música ele já dedicou ela pra mim,lembro melhor amigo escuto dedicou
@kittycris5492,2021-05-05T09:13:13Z,🌾Essa música me acalma tanto...🍂,10,musica_triste2,🌾essa música me acalma tanto🍂,🌾essa acalma tanto🍂
@kamilabreus3717,2021-05-05T07:02:08Z,"Ok, ele me dedicou essa msc e, partiu meu coração",1,musica_triste2,ok ele me dedicou essa msc e partiu meu coração,ok dedicou msc partiu coração
@mclarax,2021-05-05T06:14:52Z,"A fic que se criou na minha cabeça meu pai, ô musiquinha nostálgica",0,musica_triste2,a fic que se criou na minha cabeça meu pai ô musiquinha nostálgica,fic criou cabeça pai ô musiquinha nostálgica
@khiaraxz,2021-05-05T05:00:58Z,Lembrei da minha dr-,0,musica_triste2,lembrei da minha dr,lembrei dr
@raquelmoreno6549,2021-05-05T02:49:49Z,"Eu quero dizer que Deus ama vc!
*Do jeito que vc é* ♡ Boa noite,Boa tarde ou bom Dia♡",192,musica_triste2,eu quero dizer que deus ama vc do jeito que vc é ♡ boa noiteboa tarde ou bom dia♡,quero dizer deus ama jeito ♡ boa noiteboa tarde bom dia♡
@rebecca__araya,2021-05-04T23:45:13Z,Ah 😭❤️ q música 👏🏻,1,musica_triste2,ah 😭❤️ q música 👏🏻,ah 😭❤️ q 👏🏻
